document_id;classification;published
10fe65e8d680a7708a8b3edbf8d89512;1;False
07ba695f0f6d26f2251b65ca72ab70be;1;False
44d26c0b7f8542a1614340477d198787;1;False
48552362108e8d3796847f09edc89297;1;False
7be5ec6317294f342127ba1aa779be1b;1;False
307a3d6440f99628f75e6104cc8866b5;1;False
a95a482c46063c9f5b48e4f4696502dd;1;False
10e78536c3ff4cf5e01675de47c2312b;1;False
3a02b6a836fd1a9c844803d471424f88;1;False
9c952b0e574a05409d7bf3934016800a;1;False
baecd559707891d6cef6065647431638;1;False
16581484bce0b09a744e9a0b9d5255cf;4;True
6d3f493166231c539a490f0b930e4f33;1;False
b7043370ac999235216c602755742d72;1;False
b31fc4fe46ba6ee3f12526408dae9988;1;False
96949ae3a4ff126b193e540ff64d5017;4;True
4443af1116ccc197989be849d9f41aec;4;True
0088e08edda00d1cf05f2ea1091fb42b;1;False
55dab031861bcc3f91bfee06c41dd374;7;False
48556d388f5527806a9a351db5daed55;1;False
c4bd472ac36e0495eca6f32104b5dfd9;1;False
eed6bc8c3e53df5701f55ce55b771a8a;4;True
43cb70909885dbe315d02e2843ef0def;1;False
403f712b23c5692b3eb10a316a4986f4;1;False
b38d54bae392c5a6908bd3b8a414222f;1;False
8182a767f9e0bc26b7f981f1faa8962e;1;False
7b81732d797c4f7bbb15191c08c60de5;1;False
a4975f6d0d4ff4b8bbd0981ecd0f2285;1;False
d41133288d1d716c386a38e0579b67a5;1;False
be6089f31fc9768286e560a396344744;1;False
cebd3b4c2ee6c751a3e39a2f487d62c5;7;False
daffdbc1118920e8fce34d640a3b257a;1;False
2f2aadc446ee64ea44d54ae531d5c40b;1;False
7d0eba4e0394fc3ed5b0f3ae8a76a501;1;False
a253949daa5cb46653a25417f085fcc2;1;False
fef91c42aad7bccd2dad08c9672f5a08;1;False
9eceb15c83a0cf9d011e33ed09c1ef87;1;False
dea0d7bdc9beeb85e88fed142230ac40;1;False
d780e140bf497e502be9a283b31f13c3;1;False
9c3efabdedfd1d771cef662593df3378;1;False
2b9d6effdced92c458941cd789c8bb5c;1;False
9547329d63face3b1e757d562d9976cd;3;True
8e92cc485f3389671b0fc4da83fd4aa3;1;False
26478f081d11e3679a024a23f3ef4b9c;1;False
11be1490698150b5844ff42a6048761b;1;False
555413ebd74790022bae6a89e653bfc8;1;False
7a908c8e3a0a4751813cba9aa48afb30;1;False
c1ec0e6be9b23338174f7422db9475ca;1;False
7837893453d358fdd3d7efc5c0879c3f;1;False
c99d8ca24637c57481f815314cb67f1d;1;False
f392f4e45975284f273a9e8863df1974;1;False
ca9509a3b43a47de9d609d9ad474308d;1;False
ee9326eae1ac379276a21cdf3a64e1dd;1;False
7f8c3860dd2ea03fbdfa655a60147aeb;4;True
c81ea07b8cbd66c1bb3b47e4fed22c02;2;True
d2328e8fbe077784d4674a2dae280ec2;1;False
baab09cfafb8eb50657735415ab8f28a;1;False
e7e80ffa0148b24662db9967a616e7eb;4;True
51296e5de3d1ff237105a04735d91e81;4;True
66a99847a4ffa25cce46a8fafdd3f4b4;4;True
ef33d86c63869d0e5b3059f009a6af5e;1;False
0f3ae1ca102255a2062d5dd948c8d188;1;False
c3a789d1b2f747a59c1e24a14ccc1ff1;1;False
7daba79637e41d82c9df63465ba2f0a3;1;False
b6c46c66fc37aa4b1fb4e07c63fff496;1;False
05b57609df46f65c1b4f6b6a3a23b811;4;True
d5068d795dfe2e3c68183452b6bf87a8;1;False
ab48207c9f8c3a85382f16e9b94614d5;1;False
b002e0c0f759b2083b176f220b2c3cda;4;True
fe2b08a38ebb9c814634b2f644d83cf4;4;True
d0b060e2d23ab9af7a9cc633d2a40f12;4;True
bd467f658659d0f575d082d66634131c;1;False
2c515197395d2ecf7d7d03edeeceb753;1;False
1d088f2d823a020beae2b809391d09dc;1;False
92625ae53b6fb974a51495a19832ff61;1;False
6ea5a232b2797d6beea8577d64436bbe;4;True
3c16342b2169cc662f7f3c4b0e9289a1;1;False
d56b89a052ef89316dd44211bc8c2b5f;1;False
cd23a1faf1e5aec4867ad3637c8f1792;1;False
bff936cdb7f01506b4be2d75c7988593;1;False
0a4fec723bb994608cef0c15288c0b14;1;False
051722a5a595b5be3746dbf53f0b9d25;1;False
770cade75e2423d0e45bdcf3bad78d23;1;False
f721abeeef565ac55da96406413d2e81;7;False
d05842a3ee040adb812ea0f1d4dd94f4;1;False
ceb649baaffbe679ca2652fb822fc3d9;1;False
998b4efbfcc024e8284aef4f0d9eba87;1;False
4b35ac3257e941ec79d0f4b271d0d643;1;False
58454c0be0eef5c64bf4ae8870c095b9;1;False
537ab82ac7688c8d238d97e843fda528;1;False
a5c18491ebbe46aa5e74281309719a0d;1;False
5f2c50cc83fc2a9b34c182409a19fa4e;1;False
3482c077eb112c946c3590764c6c6818;4;True
9ebf0a90de401bc1cadaf027cd2da7ad;4;True
865a2eb17ac9d53eedec8d8707696652;4;True
daad7c32072aaa4cdbb9ae2c02c2c9b6;4;True
5785331f45afa4d4280d6d2e61ff5b46;6;True
ba281648e5e7a8b24f4d579d88a0377e;4;True
1a82af9614ec35404a662875440be23f;4;True
b0b9272f7067c789c179181a65ea85b6;1;False
c8e138e47d0df10e8a11d2dc47f02481;1;False
a668532a08be3b48a42479ee05d78b48;1;False
ad560cc76a214a880effc10c51535f82;1;False
0507ea9d9160112796bb979cf5d4cc93;2;True
00a672d87a8e000d5cbd7469a0b9abd5;1;False
c96e2826744f54f3dfd2f67f7386411e;1;False
4535d6e30905efcbb783dbbf1c16f625;1;False
38700021b4e8b2b6f34e19c47a096980;2;True
bd6d2f520506694967ad5b1a0be7d912;1;False
dff61512d4767b24a68f45e437a2d537;1;False
5c308147c5ac9094d43b870a9b6fdadd;4;True
3b6e7e3b7112b09dc2b83e0ea1e167b8;1;False
9fdce2c6c9989f38b1e8f2df61c8e4bb;1;False
caac88062cc499644732f2d1b9b17bda;2;True
4183bd9fdf0ab5012753a5e7e406d2cf;2;True
4f7f5eaa715d22281cf4553d664c1fb6;4;True
81c7f438a9ba6f0fe0565144ddf6a9e8;4;True
e65752213cebcb6e151a815ed21512f3;4;True
5253f922122e5651648160a894572270;4;True
650bce0589c6b7724eaea045688fc881;4;True
bfddd2c1795a13e0e2a5c7e3d2b5a9c4;3;True
41970c902746462c14431f1e00eb36f9;4;True
836b4d8088aa85fc1a6ab4ef0f5f461a;4;True
d24fd068e9ceba00b3dfd61601b23246;7;False
beacb9e6f80790393360db7a75c7ded6;4;True
4d887a7ba0963dd54d4f85b8aa694788;7;False
bbfd5ccd8a8a6aedd7bbf37efa25f2d5;4;True
831ae2b46823604165bb8a9bbcb53a1b;1;False
5ff6d40b1dc0dde4c51a8436bc57aa20;4;True
d0a05205de9460a9290caec3f2b090ca;3;True
b75e56e102aaf8d9dd55dac5fc86a204;4;True
353618076a78e6d84e3b16607693cade;2;True
c4249eb56f6f259387a47a0a99b2df54;4;True
434a02da4dcaeebd57ce5b4da77ff8ae;3;True
e56f5d28a94c3ce247534376d8978bd8;4;True
a8142add70a5972faebd873227399911;2;True
6cf07765fb645e25974cb9c0ef35256a;1;False
3fa8515eb6fb42bde9ac901dcc213218;1;False
75a4a7c9533360117f9cd06e95778a67;1;False
27f89573e3b4b580e2a50c2ea0318c81;1;False
c2695b65ed1b59b69ceb7c060631ea36;1;False
ce04932c385afa5590825d6ec7521687;1;False
801f3c29eef1891298a2d041692dfc39;4;True
51f26b75f4c95307abfb9ab324087512;1;False
97df335dabdfd689f219f6e99dbbbc92;1;False
d3f9b8b0c89e73f3af3b88e2cb15c320;4;True
47113146e8b5c55183cd438489a0d9e0;4;True
78a51833b692cc3329ae2e5ddda234d8;4;True
5229fa77b97eefd5653c7939c4affd4a;1;False
691efdc54f0da15ed55ea2b8e6066c88;1;False
ea60a6a6032e5502f8cfe1f47948d074;1;False
6d5e4b54df43b78d458c8ceb3f440f05;4;True
fc8278775cf12fdf84e88493f8efc645;4;True
9f1588f5a96744e37b3274d5e99f48fd;4;True
b6251eb792f24335a8d81b2103d3cfb0;1;False
fe9320a5af8b3c943dfab5c527900fe3;1;False
1c2c1e3c6ffca3700eab79f5933e1054;4;True
bd8fbbe8d4ce3ff3a2e2ff7d113f4c1b;4;True
8a574fd79b857ed0aa2f053b4f0a2bd4;4;True
0156a72c496104dbd489d1d33d40b4d5;1;False
a2e1849bd877cd23c254ff5b086f336d;1;False
c4e9a179918a876fbb16d1fb28ec2155;1;False
319df04dec592c89b2bb29504ed7500c;1;False
9614e8ed3a28f7ddeb2d96b4184dc699;4;True
051800922464347fd1b529fe352fd5f2;1;False
b64a4d76aefb27b00beed88601a9ec92;1;False
efa32fb83077bcb46499af40601a1abd;4;True
086e8016aee1fc4e5bd47503cbf33328;4;True
76ae7c120910a7830a1c0e0262d8cc5e;1;False
25f877541144f064a3620952f43e91da;4;True
cff2a79f90981ec250bdc460101e92d1;4;True
739d35be0dbd49f380c396e1ba884184;4;True
0a9532666f51465be7cc6e47743137c4;4;True
b82f51da8b7327281ba0713a6aa66e04;4;True
d047a01a190236e10d6addefe13ed3bc;6;True
b64a6cc5b58673b4c82988b52e0e2189;4;True
f52380b911848fa0a2895c45a175d4bd;4;True
11f66b9e33b3773d1039ae28d45183e5;4;True
c73e1511039bd29e0eb97e6f79fa1a5f;1;False
ba2266a5a41a503c9d74a0ff65246150;1;False
8ee798e7d7ab970fa14b570fae4b5644;1;False
9b2811d7d96d805a5c5744ca76a3d5d5;1;False
9a013666d541c9a7d5bb7fb5040fd0e8;3;True
7e7ff5a990f0e5756e31348ced169854;7;False
02e35ec79abba6793e5ebdfecfc65d16;3;True
fed48f6ed946f7073900ab6acc23af48;3;True
9c0f4515b82f140c7316548bc1853528;3;True
930193f50045fb575e1cc19ecabba184;1;False
7362de318aa5142efdaf009593e827e8;4;True
a3e01ab534e7212a544d412ca91b8427;1;False
556a8ab7e42c60d02c0fb783b9c5dcb3;3;True
86a45b31f467af38709ad130aa994733;3;True
419fbd08f99741711622d304dbdd2ea5;4;True
032880876319a4bdcfa49e487ca3bc48;4;True
0b8741c30b5c4fd0a2d4f0d906fe0506;3;True
d39f4a2be391845fa561871a13187a7f;1;False
73faf19f41f0ded8bf5d99602d84305b;1;False
56a2018de85943fa30cd4ddce3b9b602;2;True
88bfb1e0a1f307e6941578640cfba27e;1;False
062f7f04e66b33b219b637226ca659f6;1;False
323e329a002a43104ac40ecc0ce53f24;1;False
ad9e91cc7b2cb35437f6948864951907;4;True
4ce303c6f651f603634618ecba36beaa;1;False
865c802ce16281511dc1db2c53fe437e;1;False
ea9549a004b66ffa18cd892456adf43c;7;False
25105caf6a02c1ad07a0f323acfe6559;1;False
40ba20361d3760ff284ef466b6180bf0;1;False
2bdb58a8b575ccc10ef0c0e614db9333;1;False
a267b5d297bfa779694349499ac91694;1;False
07cac602bf944c6d9e86fd133f08b72d;1;False
7f78ae1c486789944e47289bcafa1fdc;1;False
caf886cd343100d58b95725bde1fbbf6;1;False
f46207401424b04c6a55c1af3ec166a1;1;False
e693ea57254362657223066fc0285d95;1;False
f5254582bc5a90d0ce35b1e28c19706a;1;False
995fb3e67d5d0e9fe48e0276c5eb0124;1;False
9d232168517ccf5a13ef56fa9f3af957;1;False
a715385e9cd9c8929a239dd4411be9dd;1;False
7fb938de3ca31ed1239bf90419356e6f;1;False
73f6c25ef6e6b402c9eb0c2c584ae15d;1;False
8c72a4d43f9bafd37316c04d145832b7;1;False
dd4f46d215663a335004ad65f42694e6;1;False
80e85378d02f4b91ede927647341d619;3;True
9e4948da02f3b9cd7b3817bea49c70d2;4;True
1e250e2f10ba77cffc50e35823495e45;1;False
80533805c5069dde8b6d37c2554effa7;4;True
211b36caf89780e2da2805a99ac78df5;1;False
1143df86b40192b18ffe2a60d82623f5;1;False
f09b93f4c5e5124c56235b143f2e4c4a;1;False
d43d635cc3e16b21c9b0dd7a115812ad;1;False
e88528dca2c8968877a981af70b0cb54;7;False
fbdd8fd0328dca19f2810bfc721da091;1;False
81e06a4b6788c44d83107f16095806ec;7;False
95be4a91c2752549a09e3bef6762ba05;1;False
67ed7c36a20590c69cd4d46ed46209b7;1;False
449e92afc4d5535774e169765a9c5fc5;1;False
8105a5c7880591c4855c9f609da4e1e9;6;True
15f55a6f12181401e4494b2497227546;1;False
c7d7a72e48cb0f6938045ea6995c2cbb;1;False
f7e8b9df22e18a877f49bd22dcc95b4c;1;False
1c29600098e4bea22a8186b1fb7bce31;1;False
6dd19b3b7920254d8f2fbcae507fedde;1;False
5b8ac838e9e8033aea41aa4d81561ee3;1;False
e5d05c0f8ac96340c35777b56749d22a;1;False
eb13bf21409b68b5d92f00894b0a58ca;1;False
df6700964299113f26b340b050693440;1;False
83ac0dfce93f17763b71d60268f2a2c3;1;False
3b95ede67add164bef71914a173ccedb;1;False
fea59dea7902de899fe3399739aa0686;1;False
5f00fa93ca66395c7b20fc4f6e4dae0a;1;False
4c10825a4605ff000023b3ecf6323e38;1;False
4df14775bec0cc05ead588763de2d404;1;False
7e65b1731509cc2a09dce6dc734e819f;4;True
929f311791e83ce1ca135147a0d1c7b7;1;False
5d10d192d375e2a63361d48eb989f922;1;False
9441c1055f2278d861bdff94b91bfbd9;4;True
eb6a1564749a3c0ddb17873c3529070a;1;False
c95a11ce225645c68aa37d87a6129fda;1;False
3fe4d6faf5142f26dcb24d7c1905d78f;1;False
0d13b4bda49fc3708c55c44fdeeac4d4;1;False
c841d4f9239b8eecf402289ac0c13675;1;False
54166b2bcd0062d7a401009677912a4d;1;False
6b789f0c4b6b9cb4177ec148e2d067ad;1;False
1a2fd37e8aa9bd098d4186ca0793f9b9;1;False
5b46fa9fb8c36cb9febfda9378b7d8c3;1;False
553dfb7589bbb71df632f74a8db06529;4;True
18206a3fd7e0dd1559adbed2487ca4db;1;False
90e47a85dd15b7e0f1a53758e795f4a4;1;False
d001887c269844d4bdf7a7566d253c1b;1;False
51a28a100cb0e7d29d3e24cbb1b90ed2;1;False
8df482062c877545fb1828bef96724b7;1;False
6a0392dbdcb11577e02fadcbeb9ffd31;1;False
3a0f6ac1b6913344d267f7cf52538b06;1;False
63e995fc6cc0c9bccbced7957ba0bb3d;1;False
34d52edc2a2468d15bb652f701a3c58a;1;False
a51ead3f5dc6bde5bdb446009022a155;1;False
102c43357b142aeff0a3a27c9e655c8f;1;False
c94fc33ee6c31de8dba6558bcfd992bd;1;False
a649b7f6cf198e2da747d3c1b642b7ff;1;False
b776695b0c8a9c66bdc7c39d780efaf3;1;False
9b2af95ab9e453e62f3cf8b75cd92092;1;False
a3a2201dacf8dd71964d0b403e1922eb;1;False
eabb5d10d6a64c0f1473aa3ed7c7ee63;1;False
78f850ff48d1f45a0acad17f12062264;1;False
81668dba8fec354eeb91024cdd663089;1;False
93127e4c6fbd5f1f850531ef214be060;1;False
48fd58ca9148331f164505751e594af7;1;False
d82d68d345604a8879355d88f4d9d01f;1;False
92985597d93762508c031646204f6e7b;1;False
584b715f5ee498b02841863874f01e8d;1;False
b36e4f4a3840cc8a5bd327087f99b0cb;1;False
252309e6446f10a4f2f4bc2b2abc66dd;1;False
4579ee8c77206cdf8a8c4000bcc74adf;1;False
90371274b425f46848fa60b0f9f0a639;1;False
7f368edad411a178bf71f722305d5976;1;False
a11c324a8f81f3c761ae8649e327bac6;7;False
7e8602404534c8567b8981a3d6529e2a;1;False
fedede74be51088a78b3c7fbdb557e89;1;False
e488b4e62422017c67f8f20fb3e755ba;1;False
57b872a7e05446572c9aa6074b524e50;1;False
1c50725481e001096dbbf96395eddd94;7;False
ecd805a36a644a5099a8acb684c4c6b5;6;True
11a60a8eb5445bfa846f1f79684a6e96;4;True
f51edf327692241cfc40e217796164b8;1;False
04b03dcacf87feb84b79c16ac8673728;7;False
bca3b34c04c8fccb95cc445cf8786196;4;True
78dac3f08e78f728bb4bbb7b1341371e;1;False
dcdd7d9bf9cfef954837ed17384c90b8;2;True
f06709085b3ce4ff1bf634acd6a2b69d;1;False
ed6793787dc7397a85346e34c3b1b1c6;1;False
0a8582c4ea36f146df231a4614f2c3ff;1;False
5d0b3b996ab7c8226a71a8b0bc77db6e;1;False
e597352a4907672ff1cfb6f1029849b4;1;False
06b3fcdd42c92b8a37b904f4db6c2251;1;False
b799cee16997f6f270e9a9e4f1f982ed;1;False
704d536afe2cdab0e771e811e21c631b;1;False
b9c94d7a13a38e519ec445aa4a78630f;4;True
5dc5793f75c5c1115d76f6fa3d59ec18;1;False
47f147c72b029c2213ce51ef78d38fc6;1;False
6c600e83d0e3ca7e519ea0d38ea92cff;1;False
9e1c45ef37e79ec9e6bec41a8b35cb8a;1;False
87cd29ac5ebbcf0f37ea6ee2004b6361;7;False
6ed47f9631d04d8a6ef953ee1bdd174c;1;False
25008f9bfa5c08da26cc14ced4c9eac2;1;False
325cc5f8fea90ec6455c1fc90805a801;1;False
94bbb11c4ff47ec5b48e0c57b7fbb642;1;False
1a2c29dbbefb6d9589a37c949e5dbef5;4;True
b3a7e8cf629c816919e9c0f2efe3dc55;1;False
e6dc0566939ce742bf77488ae6ca9cb2;1;False
5aa90e826125cc4c6af1486117a944e4;1;False
e420f14888f46a1336b0e52c4486aa7e;1;False
6d9fa30c6fd2b5a24462e311c717b328;1;False
b985577c9080b2da2b68b24206ae63c3;1;False
5f740f28b8a05449665d32ba154527a0;1;False
7271a034ca077d0ba1297157dcad982e;1;False
da4d5340a19dc46ddad0ecf7cc8d13c8;1;False
043b96f9a78ba21cb39303f861be5f4e;1;False
6fbaca18696bd954ce68f39e0f7a6e5a;1;False
bb2ba17966037f1bb44bd07c6a370906;1;False
d7d45087814020878a6767b9543b12b7;1;False
26bc72810a74304f6ac467347da702c8;1;False
152c77685b41801858fbcc76c145dab7;1;False
8daf73f9b2991df91d6821169f632a14;1;False
6f143a2b7523b8c4c4c4f76c67a86563;1;False
5c0050037eab618dd36cbcb85f201c70;1;False
a8915a9ad3e741ca568a40a2f8a765db;1;False
d998b44adeede7baa37961f3a7991172;1;False
215ff56c2651dde508a2be461c6ea66f;1;False
89cd1dc33b00432580eb71ce49b9bb00;1;False
06c30d59601952120eea92c35a7812f5;1;False
1f8f70cdf60ad7be24c423810215e228;1;False
4c0f981c26613f5017da75abd9781211;1;False
6fa54fffe2a2335f5927572e9757ee40;1;False
1adc5ea3d07ed126b57493ca117caf03;4;True
f58770d84112ff659068a4945ec8e563;1;False
a6524ef65099c50719bd62b5bf867b54;1;False
a5ed8aca60872bb3dcb0e5669f74e98a;1;False
c4e53193bc8cf98a2321a479aab1b6ab;1;False
44e4d700f7c2b09ce30fe094c6f92f3f;1;False
9fb7e06791bd4706a66ea06ffb345de2;1;False
9ae35f5eb46e89b99ed4078863da8296;1;False
81ead8afb95abc9477d76582844e8554;1;False
d9825064888ad7e5a0c802dc9d31baf2;1;False
5ed853042d61566577da88ae8242efcb;1;False
20b0f942d32b2b17b739a83a1e00987d;1;False
a43fa6e27b9ee10912b24ef450888794;1;False
4a5d0e24b82c10f18a09e48dfd3def1b;1;False
b7fb89bf46ffa1f116a8be561c100d08;1;False
6380714f66a2b9ccde4a34985e53e4da;3;True
f0012157104459dae4aa1d95c71846e2;2;True
24549c324d4138b4aabe2e69da3143b9;1;False
ab6b3f2e3560802909e54f0b964b1e52;1;False
5e2a29af68a5f204d93ed124d58005e8;1;False
8159cf512e7263e8d164239a3e00b93b;1;False
fc997678c19f27e868d8e355775df650;1;False
13d7974e949fbcbefe7907713fb85908;1;False
183204cd9677736222e5d785c799a148;1;False
019bc95ddac98e6e085fa2d2c68c7fba;4;True
0112efa13090e82179b9abd0d21baac0;1;False
6eef5a474d13edb49b112f22339bfc55;4;True
81592ab74cf25d9b8e3df42cb2a72700;4;True
0081c41107abe86cb2ce026dbf967a8a;1;False
71332e1de5a9cda740368d0bca4830a1;1;False
1ef71570a9df71a88d9fbc4ba8189b2a;4;True
5409efc65e0906a54065d5693eaaa049;4;True
9c600094974030b4e4c6f73f69100b04;1;False
53816568d692f9c97c08860e441d4a90;7;False
70e5de1a7ce7f0211da770f13bbf6838;1;False
db351f6d9948ef559a6c92fa00f32955;1;False
cfcae18184e43fcc73482819dcf75e3a;1;False
c1f41c1cd66b19411f9a54bce61a0de6;1;False
8249539d8fbfeb5cd7008b7b2ab235e0;2;True
6ab70a495d7750c44af4b7ac1931f296;1;False
73b4188cfb7493fa2ee22d33ea804e8c;1;False
06fb17998ea2c31d10bf70e32abfd70e;1;False
473360bfc9eb1ad24675249cd7eeaf2b;1;False
7bc5511519c704eee38ad83bb4f5bbbb;1;False
37655dc19a9a956a90e9f171d4919053;1;False
5a787c87fb5ccd7b19c55363a4a87d12;1;False
b3bd9c0283998dba73c2657d59ab133b;1;False
a1927872118490bc41381a44bc873650;4;True
a3d690e999145e169467b519d0642e0b;1;False
d17c2e0d588f1ddf1a2d6c4eac462a52;7;False
fd8e2ee53cf94e9b967f2e3970c118f0;1;False
f3ac349ae4b7210e91437dc297cb2326;1;False
2542e17ca159e3a368f4e00d4baa4b40;2;True
5332a67bca444baa0d59ae32777870aa;1;False
108154ed39bf509525fde8c1d3cbb339;4;True
6003e17347c48e10083bd51a2a8cea64;1;False
b2c357839d6a10ff63b42c6e8b461605;1;False
09a0a2837cb76a2d4f23e64a3a2d1c64;1;False
61207e7475a338b9688a231f071db9c5;1;False
ff84c2ecf0734e98334c31ec7560571b;7;False
5692884813982e428037a5c1055779e8;1;False
06926b22f1c07d714a266dd9e0bddb83;4;True
4e5e0d3e3f6c54abec875d185905aa85;1;False
3848d5e5b76f7aa570105dc0c4e23ca9;1;False
7d105085524cb97648d261bae4da9664;1;False
dcb44df36b422a1682a46c7d2cda9f36;1;False
7a7397fb3f4ef90d346a6d0935d71e74;1;False
a04b3f7a1a5e930bed1f0c1457af0558;1;False
3d9361d459bd41eeddea4037da9a46c1;1;False
74971c3dba66241ba2975f6cfb0db5a3;4;True
afadb8b031d4ef942f24be69c9c6940a;4;True
7548ce5296832b164dac7f50673a86f2;1;False
f8ea1a0c057c85bcf2ed3cfe71277443;1;False
cd4ae86e92f57861397641a93b744797;6;True
01ee82f2ec05c0e273d229b5e9412379;1;False
8d5738cc736a3ddb95dc327b5c3c71da;1;False
e9e34ee4c670fea0f4e9722c756238a4;1;False
a91e0e97c67e7f80d9c0bcc9bda3643e;4;True
9b979bf5b7288dd83987fafd0039609b;1;False
071e9a3c2811f70db3bac220aaa325bb;1;False
8330b53822db56895b2bcab1084481d1;1;False
13374318ead52e16969c0d0544d7c596;1;False
198246646cc3692c8167bc3531f69489;1;False
2128613fac884a89445c7f493ebba73e;1;False
e21ac44a248f3de40aabfc0d78ce66b1;3;True
51204f5dadcb5daa950fa0b756c1a7c8;7;False
3d3d531911e261b56597877ca0d97de7;1;False
d8d292f3f307a892141fa1dc7861b069;1;False
d98d9c44a48ef8615328b5693f859236;1;False
bf6527baebf8805749debfba27151c11;1;False
e7d5d46f4c0a558bedb6ce09299ab166;1;False
6caef36a8c05ca6f05106d4ef80dc373;1;False
08199c77dbbcd19a24cf4bda154a29da;1;False
a7c780b354a332d9d15e857b4b910526;1;False
dad13b0238b76376ffbb4e435556d69c;1;False
0232991ab378941c116c0007fb61a0da;4;True
3f8a3f52fcfe93ea8bd7eeaffec2f19d;1;False
ee32b7a7050624b084f8ab14eaa5c5e0;1;False
c96fae66cb693c519ed5b2610d65570b;1;False
c781a4097f3ed78b64f94f7f587ad3f4;1;False
f646f3d26c173f9e2f74683f034cea61;1;False
2db29b4f381fe2b50813e1ecf45cfc16;1;False
10e71f9aa23bb8a5291c2bb600b5e723;1;False
00c7d620231037be8fb047ed783ed487;1;False
2d53498960d5634450fe62f7ffb29e22;4;True
7262cec0a47a711bb4f34391557219c9;1;False
208a1ba529cfd90393e3abb8551f605c;1;False
9b00081bc5b2d2ab8f41f64dca8c8dbd;1;False
434955b3db6661f68505b5cc627c2dc5;3;True
4bdf8dbc68849a781b30cdc9f84f5f82;4;True
8e6eb5f089893e7a121885bb3816f158;7;False
bfcce3ae8902e77558609c8f14331ca8;7;False
c672c68157a9cf1270efeab00a3e5d14;7;False
f27c59a679790f21fe048b1d1681da7d;1;False
d47b36df95eb67841ad803256da587de;1;False
f1abde355dac04bbd21d33574de0c299;4;True
9a240e3ea7cdac2ee108e03efb42f945;1;False
e00b60d997dc2235c22f73724df49075;1;False
5f337ebc6d0cca1071eba67b9ea17572;4;True
55a52645568e7eafd7f9fef2d116df26;4;True
e85ec1b099372d1f0361c3498d84db81;1;False
85b69d39ab55c6d6deae6689fff63a14;1;False
3f286c48a1e5a81449171a6f466699f5;1;False
377e663360d532da83f419f47a7e4aef;1;False
39b5c2e2207b8e9ec050a2bc72a049a5;1;False
09557481850a73621690cc32abd0de5b;1;False
98f4f53562a134c2290173d5b780afed;1;False
450e9813dde0d660a7a67f1c8ed438da;1;False
1df1345dd6cc17aa6dc1a2a9219043eb;1;False
ac0562849c2d26771d65887cc61e82cb;1;False
ff951486e8443386824f6198f5be809f;1;False
dc045f051743a51741e6d2e4e1699504;4;True
e23e957937c9d0dfb29539512ca163e2;1;False
fcc895b4c01ce1186549587b10fc196c;1;False
806c30c9efbb393f2bd307395d7fb162;1;False
09f4b2c86f7a828ddb941a721f53799b;1;False
4fa0eff4b39d695e0e8f926e9682c8a1;1;False
39b7e07efad80ebeeeb7358aee21cd00;1;False
6e0c49d8368ca34f52ebe052f972ba78;1;False
b840e62c28ea5dfc294363804006042e;1;False
74b8966423c2c7021ec5eb65562fa4d7;3;True
2dd22c2f44612d3b0a177ed473e0f148;7;False
00ee358ffd17e3d46d0c2cf4068b98c2;1;False
35754dd85eb3e3cba4ebb63fa5a4dbe2;1;False
9b2c3229d9226af9c5756fd22541b90f;1;False
990323d2f3a41c0cf4f1a45197b3ec7c;1;False
a73aabed55d1d4d5984693c04f051e44;1;False
674f38a5ea3a8c942f735acc782d272c;1;False
94b77c36e1ac381119c08bb3a2d64719;1;False
a8031b643980b6fc1fa63b6fa549a5f2;1;False
8d1f7be666db663f0e40c76076a14816;1;False
3433b381a4a79832a5ff5d0675a21693;4;True
a2c9b31f793ef4e37b7cdb683a9f3162;1;False
17f065c1dcc593f801afa5da120fd0a8;1;False
41a98ae587d0406dcd9c7f129715fe2f;1;False
bef48f026dd03cb4fd7e687960ced063;4;True
537e6d710daf7cdb1d75ac94f3482afa;3;True
2902eefff6f1785891d06be4adf02114;4;True
255acb72fd29103255746fb09ceebcea;1;False
af874a22de6001b9d1d3fc4c793d6ab6;4;True
9a041abb922b82cae4d72402019f598e;4;True
565252574f10b41425a1718712289b27;4;True
a7782a78297c3cb4976a7960b8393cf4;1;False
4c89f128b894beadf176c17963017299;1;False
6a92dc848791f7cc76197cbd38101546;1;False
9d2f8c7632943be38e5560f84e6f2b47;4;True
4ddbb6ea38241fe8e862ac4ecafbe7e2;4;True
ee7143a6dad12288311000c047a680b5;1;False
8bbb234f4e25499157d76d1866721049;1;False
5268494d6a5b7f3bc27bc2dcbcf79748;4;True
10c8f8111c29862458987f77c05f4a39;4;True
5faef36b66c116a57da1752004a2b12e;4;True
19e69897d4842c053d781e773e5122bd;1;False
6d1c86a5e50476c0b40fe80cad55dae2;1;False
6ebc8ee8fd87580ad497e0702cd490f5;4;True
18e93c802ec8a04dc65824aeae481d34;1;False
da5a198a45c690c3570a7d307597b892;1;False
9b56e1e251abc8168e3b1eab2fa8ea1c;1;False
461ae89696041be643deb985974b5c71;1;False
7822ef5bf7b6a7bcb66cd5c2448ea6d0;2;True
5ca852bfa115340d324368eef8ea2db4;1;False
f239460ec25917efb7066552b7566ded;4;True
70e1a891cfe6c8f75aad49a6abf279f8;1;False
24c9893770471a031e2c5d4619ecc995;1;False
eb64acc01d8d72fad1e6d6458d14e001;1;False
9c93f5b188319d1bddaed4171d0cf7cf;4;True
